PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1642433,DJ Horne,DJ,1610612759,SAS,24.0,6,4,2,0.667,10.7,1.5,5.3,0.281,0.5,3.2,0.158,0.5,0.7,0.75,0.5,1.5,2.0,1.2,0.7,0.3,0.2,0.3,1.8,0.3,4.0,-2.3,9.0,0,0,8.7,1143,1050,1251,252,1310,1183,920,1469,978,669,1292,1092,1139,740,1067,1149,1155,988,1125,1198,1116,854,694,1404,1199,1129,1262,653,77,1251,1
27787,DJ Jeffries,DJ,1610612763,MEM,25.0,1,0,1,0.0,9.4,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,-3.0,4.2,0,0,5.0,1528,1471,1376,1471,1366,1329,1113,1484,1337,903,1337,1437,1453,1437,1465,1298,1424,1503,289,401,1346,119,85,1504,1430,1189,1480,653,77,1444,1
1642485,DJ Rodman,DJ,1610612746,LAC,24.0,1,1,0,1.0,2.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-6.0,6.1,0,0,5.0,1528,1347,1529,1,1568,1541,1522,1541,1337,1166,1337,699,446,1293,563,949,870,1055,1495,1440,1346,1370,1224,954,1502,1463,1410,653,77,1444,1
1630569,DJ Steward,DJ,1610612741,CHI,23.0,5,2,3,0.4,29.1,6.2,13.2,0.47,2.4,6.0,0.4,2.6,3.0,0.867,0.4,2.6,3.0,6.4,2.2,1.4,0.2,0.6,2.0,3.4,17.4,0.8,33.2,0,0,32.4,1181,1199,1127,1035,354,220,234,576,152,189,274,184,230,255,1189,743,870,56,239,173,1025,445,545,183,212,556,216,653,77,210,1
1629610,DaQuan Jeffries,DaQuan,1610612766,CHA,27.0,47,9,38,0.191,22.8,2.5,6.2,0.405,1.2,3.5,0.335,0.5,0.6,0.8,0.8,2.1,2.9,1.1,0.7,0.6,0.5,0.4,2.1,0.6,6.7,-5.9,14.4,0,0,14.0,303,806,93,1426,652,872,818,1088,589,597,707,1088,1182,503,793,936,945,1006,1074,954,454,823,492,1248,894,1457,949,653,77,932,1
1641747,DaRon Holmes II,DaRon,1610612743,DEN,22.0,1,0,1,0.0,25.7,4.0,8.0,0.5,3.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,-5.0,23.9,0,0,24.0,1528,1471,1376,1471,504,520,599,348,68,701,1,1437,1453,1437,183,187,163,1055,1495,401,1346,119,1539,490,522,1390,523,653,77,467,1
1631342,Daeqwon Plowden,Daeqwon,1610612744,GSW,26.0,8,7,1,0.875,24.5,4.9,10.4,0.47,2.4,6.0,0.396,2.5,3.5,0.714,1.1,3.3,4.4,1.6,1.5,0.3,0.9,0.3,2.3,2.9,14.6,8.1,24.2,0,0,25.3,1077,902,1376,65,561,389,398,574,162,189,324,196,167,894,513,525,521,770,536,1292,232,1029,404,282,324,52,511,653,77,420,1
1631342,Daeqwon Plowden,Daeqwon,1610612737,ATL,26.0,6,3,3,0.5,11.9,2.7,4.2,0.64,1.5,2.8,0.529,0.3,0.3,1.0,0.7,1.2,1.8,0.3,0.7,0.0,0.0,0.0,1.7,0.2,7.2,4.8,9.2,0,0,10.8,1143,1117,1127,722,1241,820,1094,70,428,746,51,1247,1357,1,890,1276,1211,1415,1125,1440,1346,1370,812,1474,842,176,1244,653,77,1110,1
1630227,Daishen Nix,Daishen,1610612750,MIN,23.0,8,7,1,0.875,20.2,2.5,6.3,0.4,0.6,2.4,0.263,4.0,5.5,0.727,0.6,3.3,3.9,4.1,2.8,1.6,0.5,0.6,2.0,4.1,9.6,9.5,24.1,0,0,22.5,1077,902,1376,65,782,873,808,1115,923,845,1090,54,41,846,939,525,639,212,120,98,476,422,545,91,626,35,513,653,77,525,1
1629751,Dakota Mathias,Dakota,1610612754,IND,29.0,5,1,4,0.2,11.8,2.4,5.2,0.462,1.2,2.8,0.429,0.6,0.6,1.0,0.4,0.8,1.2,0.2,0.4,0.0,0.4,0.2,1.2,0.4,6.6,-5.0,9.1,0,0,10.0,1181,1347,1053,1401,1249,910,943,629,569,752,171,1010,1205,1,1189,1409,1398,1483,1346,1440,661,1129,1135,1379,907,1390,1253,653,77,1156,1
1630625,Dalano Banton,Dalano,1610612757,POR,25.0,67,28,39,0.418,16.7,3.0,7.6,0.391,1.1,3.3,0.324,1.4,1.9,0.728,0.4,1.6,2.0,2.4,1.3,0.6,0.5,0.5,0.9,1.4,8.3,-0.8,16.5,0,0,16.1,156,239,75,1009,966,764,658,1196,632,635,814,531,522,845,1154,1132,1154,492,668,846,475,541,1342,779,742,858,841,653,77,825,1
1631207,Dalen Terry,Dalen,1610612741,CHI,22.0,73,33,40,0.452,13.5,1.6,3.7,0.448,0.5,1.4,0.356,0.7,0.9,0.71,0.5,1.2,1.7,1.3,0.7,0.6,0.2,0.2,1.6,0.8,4.5,-2.4,10.2,0,0,9.6,92,174,62,938,1130,1150,1173,727,977,1071,575,963,973,920,1057,1273,1250,919,1083,885,1022,1077,907,1149,1146,1131,1185,653,77,1188,1
1642261,Dalton Knecht,Dalton,1610612747,LAL,24.0,84,48,36,0.571,19.8,3.5,7.8,0.447,1.7,4.5,0.373,1.0,1.4,0.763,0.5,2.4,2.9,0.9,0.6,0.4,0.1,0.5,1.3,1.0,9.7,-1.5,15.6,0,0,16.3,6,32,109,580,799,627,631,733,376,413,454,692,731,702,1066,822,929,1144,1235,1150,1219,676,1089,1036,621,995,888,653,77,821,1
203081,Damian Lillard,Damian,1610612749,MIL,34.0,58,32,26,0.552,36.1,7.7,17.1,0.448,3.4,9.0,0.376,6.2,6.8,0.921,0.5,4.2,4.7,7.1,2.8,1.2,0.2,0.7,1.7,5.2,24.9,0.9,42.5,14,2,42.9,230,186,254,636,33,99,72,728,37,27,429,8,17,136,1067,299,460,37,117,271,1112,309,810,34,34,545,54,56,18,42,1
1641878,Damion Baugh,Damion,1610612766,CHA,24.0,15,1,14,0.067,24.7,2.8,8.7,0.323,0.8,3.7,0.214,0.9,1.0,0.867,0.9,2.4,3.3,3.7,2.1,1.0,0.1,0.6,1.5,1.2,7.3,-11.3,18.2,0,0,17.4,939,1347,583,1470,551,792,538,1406,808,540,1211,811,893,255,681,823,794,254,276,401,1188,445,985,851,825,1570,760,653,77,761,1
1641878,Damion Baugh,Damion,1610612752,NYK,24.0,5,3,2,0.6,22.0,3.0,7.4,0.405,1.4,4.4,0.318,1.6,2.0,0.8,0.2,1.8,2.0,1.0,1.2,1.8,0.2,0.4,2.4,2.4,9.0,-4.0,17.7,0,0,17.4,1181,1117,1251,466,685,733,678,1089,483,423,853,422,446,503,1387,1043,1155,1055,719,58,1025,737,320,400,681,1302,789,653,77,761,1
1627814,Damion Lee,Damion,1610612756,PHX,32.0,25,6,19,0.24,5.8,1.1,3.0,0.365,0.4,1.5,0.243,0.8,0.8,0.952,0.1,0.7,0.8,0.4,0.4,0.2,0.0,0.1,0.2,0.5,3.3,1.0,5.3,0,0,5.4,738,948,413,1362,1494,1319,1308,1287,1110,1058,1158,855,1035,120,1443,1446,1483,1376,1346,1320,1346,1289,1531,1348,1294,519,1442,653,77,1437,1
1641863,Dane Goodwin,Dane,1610612758,SAC,25.0,2,1,1,0.5,5.9,0.5,1.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.8,0,0,2.5,1446,1347,1376,722,1488,1478,1476,1357,1337,1471,1337,1437,1453,1437,1067,1298,1304,1503,1495,1440,1346,1370,1539,1504,1502,691,1519,653,77,1523,1
1629655,Daniel Gafford,Daniel,1610612742,DAL,26.0,57,28,29,0.491,21.5,5.0,7.1,0.702,0.0,0.0,0.0,2.4,3.4,0.689,2.7,4.1,6.8,1.4,1.2,0.4,1.8,0.5,2.7,2.7,12.3,0.6,28.0,8,0,24.9,237,239,201,847,714,381,710,23,1337,1471,1337,221,181,991,91,324,191,865,760,1130,39,537,190,315,440,591,358,119,77,434,1
1628464,Daniel Theis,Daniel,1610612740,NOP,33.0,38,10,28,0.263,16.3,1.6,3.4,0.473,0.2,1.0,0.243,0.8,1.0,0.838,1.2,3.2,4.3,1.6,0.7,0.5,0.5,0.2,1.8,1.2,4.3,-1.6,14.2,1,0,12.4,407,750,225,1323,980,1162,1218,556,1205,1221,1158,843,959,339,503,558,539,796,1149,1070,462,1178,688,871,1169,1005,958,423,77,1014,1
1642450,Daniss Jenkins,Daniss,1610612765,DET,23.0,12,5,7,0.417,12.8,1.5,4.4,0.34,0.7,2.3,0.286,0.9,1.2,0.786,0.3,1.3,1.5,1.8,0.8,0.5,0.5,0.4,0.7,1.1,4.6,-1.7,11.3,0,0,10.6,997,1010,904,1010,1182,1183,1056,1350,881,850,991,787,818,578,1346,1237,1304,682,1003,999,476,715,1416,916,1128,1012,1105,653,77,1134,1
203957,Danté Exum,Danté,1610612742,DAL,29.0,20,7,13,0.35,18.6,3.2,6.7,0.478,1.2,2.7,0.434,1.2,1.6,0.742,0.2,1.5,1.7,2.8,1.1,0.6,0.2,0.7,1.7,1.6,8.7,-2.4,16.0,0,0,15.8,836,902,628,1179,875,696,753,516,600,791,159,637,655,802,1387,1171,1264,403,785,886,1161,346,791,682,711,1140,866,653,77,836,1
1642432,Darin Green Jr.,Darin,1610612759,SAS,24.0,5,2,3,0.4,7.5,1.0,3.8,0.263,1.0,3.4,0.294,0.0,0.0,0.0,0.2,0.4,0.6,0.6,0.4,0.2,0.0,0.0,0.6,0.0,3.0,-5.2,4.8,0,0,5.6,1181,1199,1127,1035,1449,1329,1154,1481,662,611,968,1437,1453,1437,1387,1512,1509,1285,1346,1345,1346,1370,1448,1504,1315,1423,1456,653,77,1428,1
203967,Dario Šarić,Dario,1610612743,DEN,31.0,16,7,9,0.438,13.1,1.3,3.6,0.362,0.4,1.6,0.269,0.4,0.6,0.7,0.9,2.3,3.1,1.4,0.9,0.4,0.1,0.5,1.2,0.9,3.5,-3.1,10.0,1,0,9.5,921,902,832,967,1158,1259,1180,1298,1059,1020,1065,1172,1188,940,718,874,846,848,938,1110,1303,557,1158,1041,1271,1205,1200,423,77,1197,1
1641727,Dariq Whitehead,Dariq,1610612751,BKN,20.0,24,8,16,0.333,13.7,1.9,5.7,0.328,1.5,4.1,0.357,0.4,0.5,0.692,0.3,1.7,2.0,0.7,0.9,0.5,0.2,0.3,1.3,0.5,5.6,-3.8,9.9,0,0,10.9,760,856,510,1197,1116,1070,883,1393,459,470,557,1216,1240,966,1346,1082,1193,1241,972,1084,1116,971,1100,1296,1006,1283,1206,653,77,1106,1
1629647,Darius Bazley,Darius,1610612762,UTA,25.0,6,4,2,0.667,18.8,2.5,4.2,0.6,0.3,0.7,0.5,0.5,1.2,0.429,1.3,5.0,6.3,1.5,1.7,0.2,1.5,0.3,2.0,0.8,5.8,1.5,19.0,0,0,17.3,1143,1050,1251,252,855,873,1094,112,1122,1275,54,1092,818,1385,397,187,229,816,443,1383,64,854,545,1093,984,448,708,653,77,769,1
1642468,Darius Brown,Darius,1610612739,CLE,25.0,5,2,3,0.4,15.8,2.8,4.6,0.609,1.4,3.0,0.467,0.2,0.4,0.5,0.6,2.0,2.6,3.6,1.0,1.0,0.4,0.0,1.0,0.6,7.2,9.0,18.9,0,0,17.6,1181,1199,1127,1035,1006,792,1032,104,483,701,115,1359,1318,1293,956,949,1013,270,833,401,661,1370,1224,1239,833,43,713,653,77,750,1
1629636,Darius Garland,Darius,1610612739,CLE,25.0,75,60,15,0.8,30.7,7.4,15.7,0.472,2.8,7.1,0.401,3.0,3.4,0.878,0.6,2.2,2.9,6.7,2.5,1.2,0.1,0.6,1.9,3.0,20.6,6.7,35.7,7,0,35.7,68,5,547,108,276,118,111,561,97,112,272,145,184,225,938,890,949,45,160,269,1170,485,644,246,111,90,164,138,77,139,1
1630561,David Duke Jr.,David,1610612759,SAS,25.0,6,0,6,0.0,5.6,1.0,2.3,0.429,0.5,1.0,0.5,0.2,0.3,0.5,0.2,0.7,0.8,0.7,0.3,0.2,0.0,0.0,0.2,0.3,2.7,4.7,4.8,0,0,5.0,1143,1471,958,1471,1500,1329,1389,893,978,1166,54,1377,1357,1293,1420,1447,1477,1241,1385,1383,1346,1370,1536,1404,1366,184,1455,653,77,1444,1
1642357,David Jones Garcia,David,1610612755,PHI,23.0,7,4,3,0.571,18.2,3.1,7.4,0.423,1.0,2.6,0.389,1.9,2.4,0.765,1.9,3.7,5.6,1.3,2.0,1.7,1.0,0.4,1.7,1.7,9.1,-1.0,23.9,0,0,22.4,1115,1050,1127,580,892,712,674,948,662,807,353,334,343,692,224,398,329,932,289,80,151,693,783,604,670,883,523,653,77,531,1
1641987,David Muoka,David,1610612751,BKN,24.0,1,0,1,0.0,8.7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,-2.0,5.6,0,0,7.0,1528,1471,1376,1471,1405,1329,1522,1,1337,1471,1337,1437,1453,1437,1465,595,870,1503,67,1440,151,1370,545,1504,1430,1070,1434,653,77,1347,1
1631223,David Roddy,David,1610612745,HOU,24.0,33,9,24,0.273,12.4,1.7,3.8,0.456,0.6,1.8,0.311,0.6,0.8,0.769,0.4,2.2,2.5,1.1,0.7,0.4,0.3,0.3,0.6,0.6,4.6,-2.3,10.7,0,0,10.2,510,806,301,1307,1205,1122,1159,672,953,962,881,1009,1069,671,1209,918,1030,1035,1125,1121,894,1004,1447,1238,1123,1127,1154,653,77,1151,3
1631223,David Roddy,David,1610612756,PHX,24.0,5,2,3,0.4,25.5,5.4,11.8,0.458,2.2,6.0,0.367,1.8,2.2,0.818,0.8,5.6,6.4,2.4,2.8,0.4,0.8,1.0,2.0,1.8,14.8,-2.6,26.9,1,0,28.2,1181,1199,1127,1035,511,312,315,656,194,189,498,352,407,426,774,125,221,483,110,1131,259,119,545,562,312,1152,394,423,77,337,1
1630558,Davion Mitchell,Davion,1610612748,MIA,26.0,74,25,49,0.338,27.4,3.0,6.4,0.468,1.1,2.9,0.398,0.8,1.1,0.69,0.5,1.8,2.3,4.9,1.7,1.0,0.2,0.3,2.5,1.8,7.9,0.0,19.9,1,0,18.6,78,282,20,1196,428,732,789,588,607,739,309,883,835,985,1136,1053,1102,143,423,485,1001,909,257,578,768,709,665,423,77,703,2
1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,23.0,50,14,36,0.28,18.1,3.3,6.3,0.521,0.2,0.9,0.244,1.1,1.5,0.757,3.0,3.6,6.6,1.8,1.3,0.8,0.8,0.5,2.3,1.5,7.9,1.3,22.3,4,0,19.9,291,590,109,1300,894,680,800,267,1216,1233,1154,659,685,729,69,420,204,685,682,638,246,525,400,728,769,475,575,208,77,629,1
1628368,De'Aaron Fox,De'Aaron,1610612759,SAS,27.0,62,27,35,0.435,36.1,8.7,18.8,0.463,1.9,6.1,0.31,4.2,5.1,0.827,0.9,3.9,4.8,6.3,2.8,1.5,0.4,0.9,2.6,4.2,23.5,-1.1,41.6,9,0,40.3,203,254,121,973,29,48,33,621,291,178,889,48,53,390,722,357,444,59,108,149,659,194,206,87,55,922,68,109,77,64,2
1629631,De'Andre Hunter,De'Andre,1610612739,CLE,27.0,64,38,26,0.594,27.2,5.6,11.9,0.47,2.5,6.1,0.405,3.4,4.0,0.846,0.7,3.3,4.0,1.4,1.3,0.8,0.2,0.6,2.4,3.3,17.0,1.4,25.7,2,0,26.9,181,113,254,509,441,282,308,575,144,185,263,102,126,310,871,497,581,848,669,684,1024,442,311,204,232,460,443,321,77,372,2
1629001,De'Anthony Melton,De'Anthony,1610612751,BKN,27.0,6,4,2,0.667,20.2,3.7,9.0,0.407,2.2,5.8,0.371,0.8,1.3,0.625,1.0,2.3,3.3,2.8,1.7,1.2,0.3,0.2,3.0,1.2,10.3,4.5,21.4,1,0,21.7,1143,1050,1251,252,784,592,505,1071,202,219,464,826,737,1162,563,848,794,400,443,300,759,1203,85,876,565,196,601,423,77,564,1
201599,DeAndre Jordan,DeAndre,1610612743,DEN,36.0,56,37,19,0.661,12.3,1.6,2.5,0.65,0.0,0.0,0.0,0.5,1.1,0.422,1.5,3.6,5.1,0.9,0.7,0.3,0.5,0.3,1.3,1.2,3.7,-0.8,12.8,3,0,11.3,255,126,413,321,1214,1155,1361,58,1337,1471,1337,1132,830,1393,328,433,385,1142,1095,1264,550,1029,1071,845,1244,861,1021,254,77,1073,1
1630610,DeJon Jarreau,DeJon,1610612763,MEM,27.0,9,6,3,0.667,18.7,2.7,6.7,0.4,0.4,1.7,0.267,2.1,2.4,0.864,0.7,3.0,3.7,2.4,1.0,1.0,0.6,0.9,1.6,1.8,7.9,-0.4,19.6,0,0,17.6,1051,948,1127,252,862,820,757,1115,1048,995,1068,264,342,267,890,595,698,478,833,401,436,201,912,580,772,782,679,653,77,756,1
201942,DeMar DeRozan,DeMar,1610612758,SAC,35.0,77,38,39,0.494,35.9,8.1,17.0,0.477,1.1,3.3,0.328,4.9,5.7,0.857,0.6,3.2,3.9,4.4,1.4,0.8,0.4,0.7,1.9,4.1,22.2,1.4,35.8,3,0,34.1,49,113,75,837,37,68,77,522,622,632,790,32,35,279,929,539,641,189,618,646,649,311,621,93,69,456,161,254,77,173,1
1629731,Dean Wade,Dean,1610612739,CLE,28.0,59,47,12,0.797,21.2,1.9,4.6,0.413,1.4,3.8,0.36,0.3,0.5,0.533,0.9,3.4,4.2,1.3,0.4,0.7,0.3,0.2,1.7,0.5,5.4,4.8,15.2,1,0,14.4,225,39,679,131,730,1063,1037,1030,512,536,534,1306,1260,1283,727,491,555,931,1363,763,758,1237,787,1279,1034,178,918,423,77,919,1
1629028,Deandre Ayton,Deandre,1610612757,POR,26.0,40,17,23,0.425,30.1,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,3.1,7.1,10.2,1.6,1.7,0.8,1.0,0.4,2.2,1.5,14.4,-4.1,32.5,20,0,29.8,349,457,314,991,305,177,324,165,1261,1256,1261,699,667,1037,57,50,35,777,426,691,196,796,430,721,334,1321,238,37,77,291,1
1627749,Dejounte Murray,Dejounte,1610612740,NOP,28.0,31,9,22,0.29,32.6,6.3,15.9,0.393,1.7,5.6,0.299,3.3,4.0,0.823,0.5,5.9,6.5,7.4,3.4,2.0,0.4,0.6,2.0,2.6,17.5,-6.7,40.1,8,1,37.8,567,806,328,1284,172,216,105,1182,377,251,949,112,116,410,1033,99,219,30,40,26,698,408,610,333,211,1498,87,119,29,104,1
1626153,Delon Wright,Delon,1610612752,NYK,33.0,40,22,18,0.55,15.9,1.1,3.3,0.344,0.5,1.8,0.274,0.4,0.6,0.6,0.7,1.0,1.7,1.9,0.6,0.9,0.3,0.2,0.6,0.8,3.1,0.0,11.0,0,0,9.6,349,313,448,641,1004,1310,1247,1342,978,967,1050,1216,1188,1207,885,1363,1264,661,1242,573,841,1192,1443,1135,1309,690,1131,653,77,1194,2
1630166,Deni Avdija,Deni,1610612757,POR,24.0,72,33,39,0.458,30.0,5.6,11.7,0.476,1.7,4.8,0.365,4.0,5.2,0.78,1.5,5.7,7.3,3.9,2.7,1.0,0.5,0.9,2.4,4.1,16.9,-1.1,33.2,17,2,32.8,100,174,75,917,314,283,322,528,350,376,504,53,51,617,324,115,152,236,123,480,544,196,335,94,233,915,219,45,18,200,1
203471,Dennis Schröder,Dennis,1610612765,DET,31.0,75,37,38,0.493,28.1,4.5,11.0,0.406,1.7,4.9,0.342,2.4,2.9,0.838,0.4,2.3,2.6,5.4,1.9,0.9,0.2,0.8,2.4,2.8,13.1,-1.0,25.5,7,0,24.9,68,126,93,840,393,449,356,1079,371,349,666,215,251,338,1238,871,1003,105,351,571,1139,288,320,295,395,875,448,138,77,437,3
1641726,Dereck Lively II,Dereck,1610612742,DAL,21.0,36,21,15,0.583,23.1,3.7,5.3,0.702,0.0,0.0,0.0,1.3,2.0,0.63,2.9,4.6,7.5,2.4,1.1,0.6,1.6,0.6,2.8,1.4,8.7,3.4,26.5,8,0,22.8,441,326,547,552,638,581,926,25,1337,1471,1337,567,442,1156,75,243,137,501,768,943,58,411,160,747,707,270,411,119,77,511,1
1631220,Dereon Seabron,Dereon,1610612741,CHI,25.0,3,1,2,0.333,21.4,2.7,5.0,0.533,0.7,1.3,0.5,2.7,3.3,0.8,0.7,3.7,4.3,2.7,1.3,0.0,0.3,0.7,1.0,3.0,8.7,-1.3,17.5,0,0,17.0,1351,1347,1251,1197,725,820,966,216,881,1095,54,172,190,503,890,407,533,426,635,1440,759,372,1224,249,713,964,794,653,77,783,1
1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,28.0,77,48,29,0.623,24.3,4.0,7.6,0.526,1.0,2.8,0.356,1.1,1.5,0.703,1.2,2.2,3.4,0.8,0.9,1.0,0.4,0.3,2.0,1.3,10.1,3.2,18.9,0,0,18.3,49,32,201,395,579,518,646,246,660,742,573,676,659,936,470,898,772,1199,985,394,627,907,602,797,582,279,715,653,77,718,1
1628401,Derrick White,Derrick,1610612738,BOS,30.0,76,58,18,0.763,33.9,5.6,12.6,0.442,3.5,9.1,0.384,1.8,2.1,0.839,0.9,3.6,4.5,4.8,1.7,0.9,1.1,0.3,1.8,2.2,16.4,7.1,33.2,4,0,33.1,60,7,448,157,112,284,268,778,29,26,380,365,423,337,715,421,509,154,427,501,145,949,704,469,250,76,215,208,77,187,1
1630217,Desmond Bane,Desmond,1610612753,ORL,27.0,69,38,31,0.551,32.0,7.1,14.8,0.484,2.4,6.1,0.392,2.6,2.9,0.894,0.9,5.2,6.1,5.3,2.4,1.2,0.4,1.1,2.4,2.0,19.2,2.1,36.8,10,1,36.1,135,113,168,640,216,141,152,470,161,187,339,190,255,187,705,169,258,107,179,306,657,84,334,520,144,375,145,98,29,135,1
1626164,Devin Booker,Devin,1610612756,PHX,28.0,75,35,40,0.467,37.3,8.7,18.9,0.461,2.4,7.3,0.332,5.8,6.4,0.894,1.0,3.1,4.1,7.1,2.9,0.9,0.2,0.8,2.6,5.4,25.6,-2.4,41.5,16,0,41.4,68,154,62,896,14,47,30,640,147,93,768,15,22,186,562,589,575,38,95,553,1011,244,208,25,29,1133,69,47,77,53,1
1629962,Devin Cannady,Devin,1610612752,NYK,29.0,4,2,2,0.5,9.2,1.5,3.5,0.429,1.5,3.3,0.462,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.3,0.3,0.0,0.5,1.0,0.0,4.5,4.3,6.4,0,0,7.5,1288,1199,1251,722,1371,1183,1200,893,428,646,122,1437,1453,1437,1465,1476,1517,1323,1433,1292,1346,557,1224,1504,1135,217,1395,653,77,1327,1
1642269,Devin Carter,Devin,1610612758,SAC,23.0,36,18,18,0.5,11.0,1.3,3.5,0.37,0.5,1.7,0.295,0.7,1.2,0.591,0.5,1.6,2.1,1.1,0.5,0.6,0.1,0.1,1.1,1.3,3.8,1.2,9.7,0,0,9.0,441,426,448,722,1295,1262,1197,1276,978,989,965,929,788,1232,1053,1127,1136,998,1260,915,1223,1258,1205,804,1230,494,1223,653,77,1236,1
1630170,Devin Vassell,Devin,1610612759,SAS,24.0,64,24,40,0.375,31.0,6.2,13.9,0.443,2.5,6.7,0.368,1.5,1.9,0.792,0.5,3.5,4.0,2.9,1.4,1.3,0.5,0.5,1.7,1.5,16.3,-4.1,29.4,2,0,29.2,181,294,62,1126,261,224,189,770,143,135,483,472,518,553,1048,464,616,394,610,213,467,675,796,691,254,1324,323,321,77,303,1
27802,Devine Eke,Devine,1610612749,MIL,28.0,1,0,1,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-6.0,1.0,0,0,1.0,1528,1471,1376,1471,1423,1541,1571,1541,1337,1471,1337,699,446,1293,1465,1541,1556,1503,1495,1440,1346,1370,545,954,1502,1463,1563,653,77,1558,1
1642045,Devon Higgs,Devon,1610612765,DET,25.0,3,1,2,0.333,3.7,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7,0.0,0.0,0.0,0.7,0.3,1.0,-5.3,0.7,0,0,1.7,1351,1347,1251,1197,1544,1518,1499,1484,1122,1095,1112,1437,1453,1437,1465,1520,1544,1503,1125,1440,1346,1370,1416,1404,1502,1432,1565,653,77,1547,1
1641926,Dexter Dennis,Dexter,1610612739,CLE,26.0,5,2,3,0.4,16.2,2.0,5.2,0.385,0.4,3.0,0.133,0.8,1.2,0.667,0.4,3.2,3.6,1.4,1.4,0.6,0.6,0.2,1.0,1.0,5.2,0.6,13.8,0,0,13.0,1181,1199,1127,1035,991,1003,943,1218,1075,701,1311,855,797,1037,1189,542,723,866,584,886,396,1129,1224,954,1060,597,975,653,77,982,1
1628415,Dillon Brooks,Dillon,1610612745,HOU,29.0,75,49,26,0.653,31.8,5.1,11.9,0.429,2.5,6.3,0.397,1.3,1.6,0.818,1.0,2.7,3.7,1.7,1.0,0.8,0.2,0.5,3.2,1.5,14.0,2.8,23.0,0,0,23.9,68,27,254,330,221,347,306,891,141,170,320,555,626,426,563,720,698,732,830,651,1011,643,63,732,351,317,545,653,77,473,1
1641794,Dillon Jones,Dillon,1610612760,OKC,23.0,59,47,12,0.797,11.7,1.3,3.3,0.391,0.4,1.5,0.264,0.5,0.7,0.628,0.6,2.1,2.7,1.3,0.7,0.4,0.1,0.2,1.1,0.6,3.4,0.6,9.2,1,0,8.7,225,39,679,131,1254,1268,1248,1193,1094,1061,1087,1153,1106,1159,1017,932,999,905,1073,1175,1299,1126,1194,1259,1288,584,1246,423,77,1256,1
1631376,Dmytro Skapintsev,Dmytro,1610612752,NYK,27.0,5,3,2,0.6,17.4,4.6,6.6,0.697,0.2,0.4,0.5,3.6,4.6,0.783,2.4,4.6,7.0,1.4,1.6,1.0,1.0,0.2,2.4,3.8,13.0,6.4,27.9,1,0,25.6,1181,1117,1251,466,935,427,766,26,1220,1348,54,80,76,597,125,245,163,866,484,401,151,1129,320,127,397,100,363,423,77,412,1
1627734,Domantas Sabonis,Domantas,1610612758,SAC,29.0,70,36,34,0.514,34.7,7.5,12.8,0.59,0.9,2.2,0.417,3.1,4.1,0.754,3.8,10.1,13.9,6.0,2.9,0.7,0.4,0.8,3.3,4.0,19.1,2.1,45.1,61,10,42.1,123,137,128,714,74,104,258,129,749,875,202,124,110,735,22,6,5,65,98,789,720,234,60,117,151,378,31,1,3,49,1
